Date,Workout Name,Exercise Name,Set Order,kg,Reps,km,Seconds,Notes
2016-05-20 09:16:44,"DUP B","Shoulder Press",4,30.0,10,0.0,0,""
2016-05-20 09:16:44,"DUP B","Shoulder Press",5,30.0,8,0.0,0,""
2016-05-20 09:16:44,"DUP B","Lat Pulldown (Custom)",0,26.0,5,0.0,0,""
2016-05-20 09:16:44,"DUP B","Lat Pulldown (Custom)",1,33.0,3,0.0,0,""
2016-05-20 09:16:44,"DUP B","Lat Pulldown (Custom)",2,54.0,2,0.0,0,""
2016-05-20 09:16:44,"DUP B","Lat Pulldown (Custom)",3,61.0,12,0.0,0,""
2016-05-20 09:16:44,"DUP B","Lat Pulldown (Custom)",4,61.0,4,0.0,0,""
2016-05-20 09:16:44,"DUP B","Lat Pulldown (Custom)",5,61.0,5,0.0,0,""
2016-05-20 09:16:44,"DUP B","Lat Pulldown (Custom)",6,61.0,5,0.0,0,""
2016-05-22 12:53:12,"DUP A","Squat",0,40.0,5,0.0,0,""
2016-05-22 12:53:12,"DUP A","Squat",1,60.0,3,0.0,0,""
2016-05-22 12:53:12,"DUP A","Squat",2,80.0,2,0.0,0,""
2016-05-22 12:53:12,"DUP A","Squat",3,100.0,12,0.0,0,""
2016-05-22 12:53:12,"DUP A","Squat",4,100.0,10,0.0,0,""
2016-05-22 12:53:12,"DUP A","Squat",5,100.0,6,0.0,0,""
2016-05-22 12:53:12,"DUP A","Bench Press",0,25.0,5,0.0,0,""
2016-05-22 12:53:12,"DUP A","Bench Press",1,35.0,3,0.0,0,""
2016-05-22 12:53:12,"DUP A","Bench Press",2,50.0,2,0.0,0,""
2016-05-22 12:53:12,"DUP A","Bent Over Row (Dumbbell)",0,20.0,5,0.0,0,""
2016-05-22 12:53:12,"DUP A","Bent Over Row (Dumbbell)",1,36.0,3,0.0,0,""
2016-05-22 12:53:12,"DUP A","Bent Over Row (Dumbbell)",2,44.0,2,0.0,0,""
2016-05-22 12:53:12,"DUP A","Bent Over Row (Dumbbell)",3,52.0,10,0.0,0,""
2016-05-22 12:53:12,"DUP A","Bent Over Row (Dumbbell)",4,52.0,8,0.0,0,""
2016-05-22 12:53:12,"DUP A","Bent Over Row (Dumbbell)",5,52.0,7,0.0,0,""
2016-05-22 12:53:12,"DUP A","Bench Press (Dumbbell)",0,40.0,12,0.0,0,""
2016-05-22 12:53:12,"DUP A","Bench Press (Dumbbell)",1,40.0,10,0.0,0,""
2016-05-22 12:53:12,"DUP A","Bench Press (Dumbbell)",2,40.0,8,0.0,0,""
2016-05-24 09:21:20,"DUP B","Deadlift",0,50.0,5,0.0,0,""
2016-05-24 09:21:20,"DUP B","Deadlift",1,75.0,3,0.0,0,""
2016-05-24 09:21:20,"DUP B","Deadlift",2,100.0,2,0.0,0,""
2016-05-24 09:21:20,"DUP B","Deadlift",3,125.0,12,0.0,0,""
2016-05-24 09:21:20,"DUP B","Deadlift",4,125.0,12,0.0,0,""
2016-05-24 09:21:20,"DUP B","Shoulder Press",0,15.0,5,0.0,0,""
2016-05-24 09:21:20,"DUP B","Shoulder Press",1,20.0,3,0.0,0,""
2016-05-24 09:21:20,"DUP B","Shoulder Press",2,30.0,2,0.0,0,""
2016-05-24 09:21:20,"DUP B","Shoulder Press",3,32.5,12,0.0,0,""
2016-05-24 09:21:20,"DUP B","Shoulder Press",4,32.5,8,0.0,0,""
2016-05-24 09:21:20,"DUP B","Shoulder Press",5,32.5,5,0.0,0,""
2016-05-24 09:21:20,"DUP B","Lat Pulldown (Custom)",0,26.0,5,0.0,0,""
2016-05-24 09:21:20,"DUP B","Lat Pulldown (Custom)",1,33.0,3,0.0,0,""
2016-05-24 09:21:20,"DUP B","Lat Pulldown (Custom)",2,54.0,2,0.0,0,""
2016-05-24 09:21:20,"DUP B","Lat Pulldown (Custom)",3,54.0,12,0.0,0,""
2016-05-24 09:21:20,"DUP B","Lat Pulldown (Custom)",4,54.0,10,0.0,0,""
2016-05-24 09:21:20,"DUP B","Lat Pulldown (Custom)",5,54.0,8,0.0,0,""
2016-05-27 09:04:14,"DUP A","Squat",0,40.0,5,0.0,0,""
2016-05-27 09:04:14,"DUP A","Squat",1,60.0,3,0.0,0,""
2016-05-27 09:04:14,"DUP A","Squat",2,80.0,2,0.0,0,""
2016-05-27 09:04:14,"DUP A","Squat",3,100.0,12,0.0,0,""
2016-05-27 09:04:14,"DUP A","Squat",4,100.0,10,0.0,0,""
2016-05-27 09:04:14,"DUP A","Squat",5,100.0,7,0.0,0,""
2016-05-27 09:04:14,"DUP A","Bent Over Row (Dumbbell)",0,20.0,5,0.0,0,""
2016-05-27 09:04:14,"DUP A","Bent Over Row (Dumbbell)",1,36.0,3,0.0,0,""
2016-05-27 09:04:14,"DUP A","Bent Over Row (Dumbbell)",2,44.0,2,0.0,0,""
2016-05-27 09:04:14,"DUP A","Bent Over Row (Dumbbell)",3,52.0,10,0.0,0,""
2016-05-27 09:04:14,"DUP A","Bent Over Row (Dumbbell)",4,52.0,7,0.0,0,""
2016-05-27 09:04:14,"DUP A","Bent Over Row (Dumbbell)",5,52.0,7,0.0,0,""
2016-05-27 09:04:14,"DUP A","Bench Press (Dumbbell)",0,20.0,5,0.0,0,""
2016-05-27 09:04:14,"DUP A","Bench Press (Dumbbell)",1,28.0,3,0.0,0,""
2016-05-27 09:04:14,"DUP A","Bench Press (Dumbbell)",2,36.0,2,0.0,0,""
2016-05-27 09:04:14,"DUP A","Bench Press (Dumbbell)",3,44.0,8,0.0,0,""
2016-05-27 09:04:14,"DUP A","Bench Press (Dumbbell)",4,40.0,12,0.0,0,""
2016-05-27 09:04:14,"DUP A","Bench Press (Dumbbell)",5,40.0,8,0.0,0,""
2016-05-30 13:06:56,"DUP B","Deadlift",0,50.0,5,0.0,0,""
2016-05-30 13:06:56,"DUP B","Deadlift",1,75.0,3,0.0,0,""
2016-05-30 13:06:56,"DUP B","Deadlift",2,100.0,2,0.0,0,""
2016-05-30 13:06:56,"DUP B","Deadlift",3,127.5,12,0.0,0,""
2016-05-30 13:06:56,"DUP B","Deadlift",4,127.5,12,0.0,0,""
2016-05-30 13:06:56,"DUP B","Shoulder Press",0,15.0,5,0.0,0,""
2016-05-30 13:06:56,"DUP B","Shoulder Press",1,20.0,3,0.0,0,""
2016-05-30 13:06:56,"DUP B","Shoulder Press",2,30.0,2,0.0,0,""
2016-05-30 13:06:56,"DUP B","Shoulder Press",3,32.5,12,0.0,0,""
2016-05-30 13:06:56,"DUP B","Shoulder Press",4,32.5,10,0.0,0,""
2016-05-30 13:06:56,"DUP B","Shoulder Press",5,32.5,7,0.0,0,""
2016-05-30 13:06:56,"DUP B","Lat Pulldown (Custom)",0,26.0,5,0.0,0,""
2016-05-30 13:06:56,"DUP B","Lat Pulldown (Custom)",1,33.0,3,0.0,0,""
2016-05-30 13:06:56,"DUP B","Lat Pulldown (Custom)",2,54.0,2,0.0,0,""
2016-05-30 13:06:56,"DUP B","Lat Pulldown (Custom)",3,54.0,12,0.0,0,""
2016-05-30 13:06:56,"DUP B","Lat Pulldown (Custom)",4,54.0,12,0.0,0,""
2016-05-30 13:06:56,"DUP B","Lat Pulldown (Custom)",5,54.0,8,0.0,0,""
2016-06-01 09:10:20,"DUP A","Squat",0,40.0,5,0.0,0,""
2016-06-01 09:10:20,"DUP A","Squat",1,60.0,3,0.0,0,""
2016-06-01 09:10:20,"DUP A","Squat",2,80.0,2,0.0,0,""
2016-06-01 09:10:20,"DUP A","Squat",3,100.0,12,0.0,0,""
2016-06-01 09:10:20,"DUP A","Squat",4,100.0,10,0.0,0,""
2016-06-01 09:10:20,"DUP A","Squat",5,100.0,8,0.0,0,""
2016-06-01 09:10:20,"DUP A","Bent Over Row (Dumbbell)",0,20.0,5,0.0,0,""
2016-06-01 09:10:20,"DUP A","Bent Over Row (Dumbbell)",1,36.0,3,0.0,0,""
2016-06-01 09:10:20,"DUP A","Bent Over Row (Dumbbell)",2,44.0,2,0.0,0,""
2016-06-01 09:10:20,"DUP A","Bent Over Row (Dumbbell)",3,52.0,12,0.0,0,""
2016-06-01 09:10:20,"DUP A","Bent Over Row (Dumbbell)",4,52.0,8,0.0,0,""
2016-06-01 09:10:20,"DUP A","Bent Over Row (Dumbbell)",5,52.0,7,0.0,0,""
2016-06-01 09:10:20,"DUP A","Bench Press (Dumbbell)",0,20.0,5,0.0,0,""
2016-06-01 09:10:20,"DUP A","Bench Press (Dumbbell)",1,24.0,3,0.0,0,""
2016-06-01 09:10:20,"DUP A","Bench Press (Dumbbell)",2,32.0,2,0.0,0,""
2016-06-01 09:10:20,"DUP A","Bench Press (Dumbbell)",3,40.0,12,0.0,0,""
2016-06-01 09:10:20,"DUP A","Bench Press (Dumbbell)",4,40.0,12,0.0,0,""
2016-06-01 09:10:20,"DUP A","Bench Press (Dumbbell)",5,40.0,9,0.0,0,""
2016-06-03 09:22:39,"DUP B","Deadlift",0,50.0,5,0.0,0,""
2016-06-03 09:22:39,"DUP B","Deadlift",1,80.0,3,0.0,0,""
2016-06-03 09:22:39,"DUP B","Deadlift",2,105.0,2,0.0,0,""
2016-06-03 09:22:39,"DUP B","Deadlift",3,130.0,12,0.0,0,""
2016-06-03 09:22:39,"DUP B","Deadlift",4,130.0,12,0.0,0,""
2016-06-03 09:22:39,"DUP B","Shoulder Press",0,15.0,5,0.0,0,""
2016-06-03 09:22:39,"DUP B","Shoulder Press",1,20.0,3,0.0,0,""
2016-06-03 09:22:39,"DUP B","Shoulder Press",2,30.0,2,0.0,0,""
2016-06-03 09:22:39,"DUP B","Shoulder Press",3,32.5,12,0.0,0,""
2016-06-03 09:22:39,"DUP B","Shoulder Press",4,32.5,10,0.0,0,""
2016-06-03 09:22:39,"DUP B","Shoulder Press",5,32.5,5,0.0,0,""
2016-06-03 09:22:39,"DUP B","Lat Pulldown (Custom)",0,26.0,5,0.0,0,""
2016-06-03 09:22:39,"DUP B","Lat Pulldown (Custom)",1,33.0,3,0.0,0,""
2016-06-03 09:22:39,"DUP B","Lat Pulldown (Custom)",2,53.0,2,0.0,0,""
2016-06-03 09:22:39,"DUP B","Lat Pulldown (Custom)",3,53.0,12,0.0,0,""
2016-06-03 09:22:39,"DUP B","Lat Pulldown (Custom)",4,53.0,12,0.0,0,""
2016-06-03 09:22:39,"DUP B","Lat Pulldown (Custom)",5,53.0,10,0.0,0,""
2016-06-05 12:11:53,"DUP A","Squat",0,40.0,5,0.0,0,""
2016-06-05 12:11:53,"DUP A","Squat",1,60.0,3,0.0,0,""
2016-06-05 12:11:53,"DUP A","Squat",2,80.0,2,0.0,0,""
2016-06-05 12:11:53,"DUP A","Squat",3,102.5,12,0.0,0,""
2016-06-05 12:11:53,"DUP A","Squat",4,102.5,7,0.0,0,""
2016-06-05 12:11:53,"DUP A","Squat",5,102.5,6,0.0,0,""
2016-06-05 12:11:53,"DUP A","Bent Over Row (Dumbbell)",0,20.0,5,0.0,0,""
2016-06-05 12:11:53,"DUP A","Bent Over Row (Dumbbell)",1,36.0,3,0.0,0,""
2016-06-05 12:11:53,"DUP A","Bent Over Row (Dumbbell)",2,44.0,2,0.0,0,""
2016-06-05 12:11:53,"DUP A","Bent Over Row (Dumbbell)",3,56.0,8,0.0,0,""
2016-06-05 12:11:53,"DUP A","Bent Over Row (Dumbbell)",4,56.0,6,0.0,0,""
2016-06-05 12:11:53,"DUP A","Bent Over Row (Dumbbell)",5,56.0,6,0.0,0,""
2016-06-05 12:11:53,"DUP A","Bench Press (Dumbbell)",0,20.0,5,0.0,0,""
2016-06-05 12:11:53,"DUP A","Bench Press (Dumbbell)",1,24.0,3,0.0,0,""
2016-06-05 12:11:53,"DUP A","Bench Press (Dumbbell)",2,32.0,2,0.0,0,""
2016-06-05 12:11:53,"DUP A","Bench Press (Dumbbell)",3,40.0,12,0.0,0,""
2016-06-05 12:11:53,"DUP A","Bench Press (Dumbbell)",4,40.0,12,0.0,0,""
2016-06-05 12:11:53,"DUP A","Bench Press (Dumbbell)",5,40.0,12,0.0,0,""
2016-06-07 16:33:47,"DUP B","Deadlift",0,55.0,5,0.0,0,""
2016-06-07 16:33:47,"DUP B","Deadlift",1,80.0,3,0.0,0,""
2016-06-07 16:33:47,"DUP B","Deadlift",2,105.0,2,0.0,0,""
2016-06-07 16:33:47,"DUP B","Deadlift",3,132.5,12,0.0,0,""
2016-06-07 16:33:47,"DUP B","Deadlift",4,132.5,12,0.0,0,""
2016-06-07 16:33:47,"DUP B","Shoulder Press",0,15.0,5,0.0,0,""
2016-06-07 16:33:47,"DUP B","Shoulder Press",1,20.0,3,0.0,0,""
2016-06-07 16:33:47,"DUP B","Shoulder Press",2,30.0,2,0.0,0,""
2016-06-07 16:33:47,"DUP B","Shoulder Press",3,35.0,10,0.0,0,""
2016-06-07 16:33:47,"DUP B","Shoulder Press",4,35.0,6,0.0,0,""
2016-06-07 16:33:47,"DUP B","Shoulder Press",5,35.0,4,0.0,0,""
2016-06-07 16:33:47,"DUP B","Bent Over Row (Dumbbell)",0,20.0,5,0.0,0,""
2016-06-07 16:33:47,"DUP B","Bent Over Row (Dumbbell)",1,36.0,3,0.0,0,""
2016-06-07 16:33:47,"DUP B","Bent Over Row (Dumbbell)",2,44.0,2,0.0,0,""
2016-06-07 16:33:47,"DUP B","Bent Over Row (Dumbbell)",3,56.0,9,0.0,0,""
2016-06-07 16:33:47,"DUP B","Bent Over Row (Dumbbell)",4,56.0,7,0.0,0,""
2016-06-07 16:33:47,"DUP B","Bent Over Row (Dumbbell)",5,56.0,6,0.0,0,""
2016-06-09 09:36:41,"DUP A","Squat",0,40.0,5,0.0,0,""
2016-06-09 09:36:41,"DUP A","Squat",1,60.0,3,0.0,0,""
2016-06-09 09:36:41,"DUP A","Squat",2,80.0,2,0.0,0,""
2016-06-09 09:36:41,"DUP A","Squat",3,105.0,12,0.0,0,""
2016-06-09 09:36:41,"DUP A","Squat",4,105.0,6,0.0,0,""
2016-06-09 09:36:41,"DUP A","Squat",5,105.0,4,0.0,0,""
2016-06-09 09:36:41,"DUP A","Bench Press (Dumbbell)",0,20.0,5,0.0,0,""
2016-06-09 09:36:41,"DUP A","Bench Press (Dumbbell)",1,24.0,3,0.0,0,""
2016-06-09 09:36:41,"DUP A","Bench Press (Dumbbell)",2,32.0,2,0.0,0,""
2016-06-09 09:36:41,"DUP A","Bench Press (Dumbbell)",3,44.0,12,0.0,0,""
2016-06-09 09:36:41,"DUP A","Bench Press (Dumbbell)",4,44.0,10,0.0,0,""
2016-06-09 09:36:41,"DUP A","Bench Press (Dumbbell)",5,44.0,7,0.0,0,""
2016-06-09 09:36:41,"DUP A","Lat Pulldown (Custom)",0,26.0,5,0.0,0,""
2016-06-09 09:36:41,"DUP A","Lat Pulldown (Custom)",1,33.0,3,0.0,0,""
2016-06-09 09:36:41,"DUP A","Lat Pulldown (Custom)",2,61.0,1,0.0,0,""
2016-06-09 09:36:41,"DUP A","Lat Pulldown (Custom)",3,61.0,9,0.0,0,""
2016-06-09 09:36:41,"DUP A","Lat Pulldown (Custom)",4,61.0,6,0.0,0,""
2016-06-09 09:36:41,"DUP A","Lat Pulldown (Custom)",5,61.0,6,0.0,0,""
2016-06-09 09:36:41,"DUP A","Lat Pulldown (Custom)",6,54.0,2,0.0,0,""
2016-06-11 12:27:09,"DUP B","Deadlift",0,55.0,5,0.0,0,""
2016-06-11 12:27:09,"DUP B","Deadlift",1,80.0,3,0.0,0,""
2016-06-11 12:27:09,"DUP B","Deadlift",2,110.0,2,0.0,0,""
2016-06-11 12:27:09,"DUP B","Deadlift",3,135.0,12,0.0,0,""
2016-06-11 12:27:09,"DUP B","Deadlift",4,135.0,12,0.0,0,""
2016-06-11 12:27:09,"DUP B","Shoulder Press",0,15.0,5,0.0,0,""
2016-06-11 12:27:09,"DUP B","Shoulder Press",1,20.0,3,0.0,0,""
2016-06-11 12:27:09,"DUP B","Shoulder Press",2,30.0,2,0.0,0,""
2016-06-11 12:27:09,"DUP B","Shoulder Press",3,35.0,12,0.0,0,""
2016-06-11 12:27:09,"DUP B","Shoulder Press",4,35.0,6,0.0,0,""
2016-06-11 12:27:09,"DUP B","Shoulder Press",5,35.0,5,0.0,0,""
2016-06-11 12:27:09,"DUP B","Bent Over Row (Dumbbell)",0,20.0,5,0.0,0,""
2016-06-11 12:27:09,"DUP B","Bent Over Row (Dumbbell)",1,36.0,3,0.0,0,""
2016-06-11 12:27:09,"DUP B","Bent Over Row (Dumbbell)",2,44.0,2,0.0,0,""
2016-06-11 12:27:09,"DUP B","Bent Over Row (Dumbbell)",3,56.0,9,0.0,0,""
2016-06-11 12:27:09,"DUP B","Bent Over Row (Dumbbell)",4,56.0,7,0.0,0,""
2016-06-11 12:27:09,"DUP B","Bent Over Row (Dumbbell)",5,56.0,6,0.0,0,""
2016-06-13 09:49:02,"DUP A","Seated Row (Custom)",0,19.0,5,0.0,0,""
2016-06-13 09:49:02,"DUP A","Seated Row (Custom)",1,33.0,3,0.0,0,""
2016-06-13 09:49:02,"DUP A","Seated Row (Custom)",2,47.0,2,0.0,0,""
2016-06-13 09:49:02,"DUP A","Seated Row (Custom)",3,55.0,1,0.0,0,""
2016-06-13 09:49:02,"DUP A","Seated Row (Custom)",4,61.0,8,0.0,0,""
2016-06-13 09:49:02,"DUP A","Seated Row (Custom)",5,55.0,12,0.0,0,""
2016-06-13 09:49:02,"DUP A","Seated Row (Custom)",6,55.0,10,0.0,0,""
2016-06-13 09:49:02,"DUP A","Squat",0,40.0,5,0.0,0,""
2016-06-13 09:49:02,"DUP A","Squat",1,60.0,3,0.0,0,""
2016-06-13 09:49:02,"DUP A","Squat",2,80.0,2,0.0,0,""
2016-06-13 09:49:02,"DUP A","Squat",3,105.0,10,0.0,0,""
2016-06-13 09:49:02,"DUP A","Squat",4,105.0,5,0.0,0,""
2016-06-13 09:49:02,"DUP A","Squat",5,105.0,6,0.0,0,""
2016-06-13 09:49:02,"DUP A","Bench Press",0,25.0,5,0.0,0,""
2016-06-13 09:49:02,"DUP A","Bench Press",1,35.0,3,0.0,0,""
2016-06-13 09:49:02,"DUP A","Bench Press",2,50.0,2,0.0,0,""
2016-06-13 09:49:02,"DUP A","Bench Press",3,60.0,10,0.0,0,""
2016-06-13 09:49:02,"DUP A","Bench Press",4,60.0,6,0.0,0,""
2016-06-13 09:49:02,"DUP A","Bench Press",5,60.0,5,0.0,0,""
2016-06-15 09:45:42,"DUP B","Deadlift",0,60.0,5,0.0,0,""
2016-06-15 09:45:42,"DUP B","Deadlift",1,80.0,3,0.0,0,""
2016-06-15 09:45:42,"DUP B","Deadlift",2,120.0,2,0.0,0,""
2016-06-15 09:45:42,"DUP B","Deadlift",3,140.0,8,0.0,0,""
2016-06-15 09:45:42,"DUP B","Deadlift",4,140.0,3,0.0,0,""
2016-06-15 09:45:42,"DUP B","Deadlift",5,140.0,2,0.0,0,""
2016-06-15 09:45:42,"DUP B","Shoulder Press",0,15.0,5,0.0,0,""
2016-06-15 09:45:42,"DUP B","Shoulder Press",1,20.0,3,0.0,0,""
2016-06-15 09:45:42,"DUP B","Shoulder Press",2,30.0,2,0.0,0,""
2016-06-15 09:45:42,"DUP B","Shoulder Press",3,30.0,8,0.0,0,""
2016-06-15 09:45:42,"DUP B","Shoulder Press",4,30.0,8,0.0,0,""
2016-06-15 09:45:42,"DUP B","Shoulder Press",5,30.0,8,0.0,0,""
2016-06-15 09:45:42,"DUP B","Shoulder Press",6,30.0,8,0.0,0,""
2016-06-15 09:45:42,"DUP B","Lat Pulldown (Custom)",0,26.0,5,0.0,0,""
2016-06-15 09:45:42,"DUP B","Lat Pulldown (Custom)",1,33.0,3,0.0,0,""
2016-06-15 09:45:42,"DUP B","Lat Pulldown (Custom)",2,54.0,2,0.0,0,""
2016-06-15 09:45:42,"DUP B","Lat Pulldown (Custom)",3,61.0,1,0.0,0,""
2016-06-15 09:45:42,"DUP B","Lat Pulldown (Custom)",4,61.0,8,0.0,0,""
2016-06-15 09:45:42,"DUP B","Lat Pulldown (Custom)",5,61.0,8,0.0,0,""
2016-06-15 09:45:42,"DUP B","Lat Pulldown (Custom)",6,61.0,8,0.0,0,""
2016-06-15 09:45:42,"DUP B","Lat Pulldown (Custom)",7,61.0,8,0.0,0,""
2016-06-17 09:27:23,"DUP A","Seated Row (Custom)",0,19.0,5,0.0,0,""
2016-06-17 09:27:23,"DUP A","Seated Row (Custom)",1,33.0,3,0.0,0,""
2016-06-17 09:27:23,"DUP A","Seated Row (Custom)",2,47.0,2,0.0,0,""
2016-06-17 09:27:23,"DUP A","Seated Row (Custom)",3,55.0,1,0.0,0,""
2016-06-17 09:27:23,"DUP A","Seated Row (Custom)",4,55.0,8,0.0,0,""
2016-06-17 09:27:23,"DUP A","Seated Row (Custom)",5,55.0,8,0.0,0,""
2016-06-17 09:27:23,"DUP A","Seated Row (Custom)",6,55.0,8,0.0,0,""
2016-06-17 09:27:23,"DUP A","Seated Row (Custom)",7,55.0,8,0.0,0,""
2016-06-17 09:27:23,"DUP A","Bench Press",0,20.0,5,0.0,0,""
2016-06-17 09:27:23,"DUP A","Bench Press",1,30.0,3,0.0,0,""
2016-06-17 09:27:23,"DUP A","Bench Press",2,40.0,2,0.0,0,""
2016-06-17 09:27:23,"DUP A","Bench Press",3,50.0,8,0.0,0,""
2016-06-17 09:27:23,"DUP A","Bench Press",4,50.0,8,0.0,0,""
2016-06-17 09:27:23,"DUP A","Bench Press",5,50.0,8,0.0,0,""
2016-06-17 09:27:23,"DUP A","Bench Press",6,50.0,8,0.0,0,""
2016-06-17 09:27:23,"DUP A","Squat",0,40.0,5,0.0,0,""
2016-06-17 09:27:23,"DUP A","Squat",1,55.0,3,0.0,0,""
2016-06-17 09:27:23,"DUP A","Squat",2,70.0,2,0.0,0,""
2016-06-17 09:27:23,"DUP A","Squat",3,90.0,8,0.0,0,""
2016-06-17 09:27:23,"DUP A","Squat",4,90.0,8,0.0,0,""
2016-06-17 09:27:23,"DUP A","Squat",5,90.0,8,0.0,0,""
2016-06-19 13:26:59,"DUP B","Deadlift",0,70.0,5,0.0,0,""
2016-06-19 13:26:59,"DUP B","Deadlift",1,110.0,3,0.0,0,""
2016-06-19 13:26:59,"DUP B","Deadlift",2,135.0,2,0.0,0,""
2016-06-19 13:26:59,"DUP B","Deadlift",3,150.0,1,0.0,0,""
2016-06-19 13:26:59,"DUP B","Deadlift",4,150.0,3,0.0,0,""
2016-06-19 13:26:59,"DUP B","Deadlift",5,150.0,3,0.0,0,""
2016-06-19 13:26:59,"DUP B","Deadlift",6,150.0,3,0.0,0,""
2016-06-19 13:26:59,"DUP B","Shoulder Press",0,15.0,5,0.0,0,""
2016-06-19 13:26:59,"DUP B","Shoulder Press",1,20.0,3,0.0,0,""
2016-06-19 13:26:59,"DUP B","Shoulder Press",2,30.0,2,0.0,0,""
2016-06-19 13:26:59,"DUP B","Shoulder Press",3,32.5,8,0.0,0,""
2016-06-19 13:26:59,"DUP B","Shoulder Press",4,32.5,8,0.0,0,""
2016-06-19 13:26:59,"DUP B","Shoulder Press",5,32.5,8,0.0,0,""
2016-06-19 13:26:59,"DUP B","Shoulder Press",6,32.5,8,0.0,0,""
2016-06-19 13:26:59,"DUP B","Lat Pulldown (Custom)",0,26.0,5,0.0,0,""
2016-06-19 13:26:59,"DUP B","Lat Pulldown (Custom)",1,40.0,3,0.0,0,""
2016-06-19 13:26:59,"DUP B","Lat Pulldown (Custom)",2,49.5,2,0.0,0,""
2016-06-19 13:26:59,"DUP B","Lat Pulldown (Custom)",3,63.5,1,0.0,0,""
2016-06-19 13:26:59,"DUP B","Lat Pulldown (Custom)",4,63.5,8,0.0,0,""
2016-06-19 13:26:59,"DUP B","Lat Pulldown (Custom)",5,63.5,8,0.0,0,""
2016-06-19 13:26:59,"DUP B","Lat Pulldown (Custom)",6,63.5,6,0.0,0,""
2016-06-19 13:26:59,"DUP B","Lat Pulldown (Custom)",7,63.5,4,0.0,0,""
2016-06-21 09:25:59,"DUP A","Bench Press",0,20.0,5,0.0,0,""
2016-06-21 09:25:59,"DUP A","Bench Press",1,30.0,3,0.0,0,""
2016-06-21 09:25:59,"DUP A","Bench Press",2,40.0,2,0.0,0,""
2016-06-21 09:25:59,"DUP A","Bench Press",3,52.5,8,0.0,0,""
2016-06-21 09:25:59,"DUP A","Bench Press",4,52.5,8,0.0,0,""
2016-06-21 09:25:59,"DUP A","Bench Press",5,52.5,8,0.0,0,""
2016-06-21 09:25:59,"DUP A","Bench Press",6,52.5,8,0.0,0,""
2016-06-21 09:25:59,"DUP A","Seated Row (Custom)",0,26.0,5,0.0,0,""
2016-06-21 09:25:59,"DUP A","Seated Row (Custom)",1,33.0,3,0.0,0,""
2016-06-21 09:25:59,"DUP A","Seated Row (Custom)",2,47.0,2,0.0,0,""
2016-06-21 09:25:59,"DUP A","Seated Row (Custom)",3,61.0,1,0.0,0,""
2016-06-21 09:25:59,"DUP A","Seated Row (Custom)",4,61.0,8,0.0,0,""
2016-06-21 09:25:59,"DUP A","Seated Row (Custom)",5,61.0,8,0.0,0,""
2016-06-21 09:25:59,"DUP A","Seated Row (Custom)",6,61.0,8,0.0,0,""
2016-06-21 09:25:59,"DUP A","Seated Row (Custom)",7,61.0,6,0.0,0,""
2016-06-24 09:17:46,"DUP B","Shoulder Press",0,15.0,5,0.0,0,""
2016-06-24 09:17:46,"DUP B","Shoulder Press",1,20.0,3,0.0,0,""
2016-06-24 09:17:46,"DUP B","Shoulder Press",2,30.0,2,0.0,0,""
2016-06-24 09:17:46,"DUP B","Shoulder Press",3,35.0,8,0.0,0,""
2016-06-24 09:17:46,"DUP B","Shoulder Press",4,35.0,8,0.0,0,""
2016-06-24 09:17:46,"DUP B","Shoulder Press",5,35.0,8,0.0,0,""
2016-06-24 09:17:46,"DUP B","Shoulder Press",6,35.0,8,0.0,0,""
2016-06-24 09:17:46,"DUP B","Lat Pulldown (Custom)",0,26.0,5,0.0,0,""
2016-06-24 09:17:46,"DUP B","Lat Pulldown (Custom)",1,40.0,3,0.0,0,""
2016-06-24 09:17:46,"DUP B","Lat Pulldown (Custom)",2,49.5,2,0.0,0,""
2016-06-24 09:17:46,"DUP B","Lat Pulldown (Custom)",3,63.5,1,0.0,0,""
2016-06-24 09:17:46,"DUP B","Lat Pulldown (Custom)",4,63.5,8,0.0,0,""
2016-06-24 09:17:46,"DUP B","Lat Pulldown (Custom)",5,63.5,8,0.0,0,""
2016-06-24 09:17:46,"DUP B","Lat Pulldown (Custom)",6,63.5,8,0.0,0,""
2016-06-24 09:17:46,"DUP B","Lat Pulldown (Custom)",7,63.5,8,0.0,0,""
2016-06-26 15:47:43,"DUP A","Seated Row (Custom)",0,26.0,5,0.0,0,""
2016-06-26 15:47:43,"DUP A","Seated Row (Custom)",1,33.0,3,0.0,0,""
2016-06-26 15:47:43,"DUP A","Seated Row (Custom)",2,47.0,2,0.0,0,""
2016-06-26 15:47:43,"DUP A","Seated Row (Custom)",3,60.0,1,0.0,0,""
2016-06-26 15:47:43,"DUP A","Seated Row (Custom)",4,60.0,8,0.0,0,""
2016-06-26 15:47:43,"DUP A","Seated Row (Custom)",5,60.0,8,0.0,0,""
2016-06-26 15:47:43,"DUP A","Seated Row (Custom)",6,60.0,8,0.0,0,""
2016-06-26 15:47:43,"DUP A","Seated Row (Custom)",7,60.0,8,0.0,0,""
2016-06-26 15:47:43,"DUP A","Bench Press",0,20.0,5,0.0,0,""
2016-06-26 15:47:43,"DUP A","Bench Press",1,35.0,3,0.0,0,""
2016-06-26 15:47:43,"DUP A","Bench Press",2,45.0,2,0.0,0,""
2016-06-26 15:47:43,"DUP A","Bench Press",3,55.0,8,0.0,0,""
2016-06-26 15:47:43,"DUP A","Bench Press",4,55.0,8,0.0,0,""
